county,precinct,office,district,party,candidate,early_voting,election_day,mail,provisional,overseas,votes,
Union,NP Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,NP Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 4,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,Plainfield Ward 1 District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 6,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 7,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 8,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,PL W1 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,PL W1 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 6,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 7,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 8,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 9,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 10,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 11,President,,,NON Rachele FRUIT,1,0,0,protected,protected,1,
Union,PL W2 Provisional Ballots,President,,,NON Rachele FRUIT,1,0,0,protected,protected,1,
Union,PL W2 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 6,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 7,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 8,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 9,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 10,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,PL W3 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,PL W3 Overseas Ballots,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,Plainfield Ward 4 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 4 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Plainfield Ward 4 District 3,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,Plainfield Ward 4 District 4,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,Plainfield Ward 4 District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,PL W4 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,PL W4 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 1 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 1 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 1 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 1 District 4,President,,,NON Rachele FRUIT,0,0,1,protected,protected,1,
Union,RA W1 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RA W1 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 2 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 2 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 2 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 2 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RA W2 Provisional Ballots,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,RA W2 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 3 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 3 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 3 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 3 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 3 District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RA W3 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RA W3 Overseas Ballots,President,,,NON Rachele FRUIT,1,0,0,protected,protected,1,
Union,Rahway Ward 4 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 4 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 4 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RA W4 Provisional Ballots,President,,,NON Rachele FRUIT,1,0,0,protected,protected,1,
Union,RA W4 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 5 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 5 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 5 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 5 District 4,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,RA W5 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RA W5 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 6 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 6 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 6 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Rahway Ward 6 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RA W6 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RA W6 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 1 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 1 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 1 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 1 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RO W1 Provisional Ballots,President,,,NON Rachele FRUIT,1,1,0,protected,protected,2,
Union,RO W1 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 2 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 2 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 2 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 2 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RO W2 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RO W2 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 3 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 3 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 3 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 3 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RO W3 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RO W3 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 4 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 4 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 4 District 3,President,,,NON Rachele FRUIT,1,0,1,protected,protected,2,
Union,RO W4 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RO W4 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 5 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 5 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 5 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Ward 5 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RO W5 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RO W5 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 1 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 1 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W1 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W1 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 2 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 2 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W2 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W2 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 3 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 3 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W3 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W3 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 4 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 4 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W4 Provisional Ballots,President,,,NON Rachele FRUIT,1,0,0,protected,protected,1,
Union,RP W4 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 5 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Roselle Park Ward 5 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W5 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,RP W5 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 6,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,Scotch Plains District 7,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 8,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 9,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 10,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 11,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 12,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 13,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 14,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 15,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 16,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 17,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 18,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 19,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,Scotch Plains District 20,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 21,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 22,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Scotch Plains District 23,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,SC Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,SC Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 6,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 7,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 8,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 9,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 10,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 11,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 12,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 13,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 14,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Springfield District 15,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,SP Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,SP Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 3,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 6,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 7,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 8,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 9,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 10,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 1 District 11,President,,,NON Rachele FRUIT,0,0,0,protected,protected,1,
Union,Summit Ward 1 District 12,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,SU W1 Provisional Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,SU W1 Overseas Ballots,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 1,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 2,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 3,President,,,NON Rachele FRUIT,0,1,0,protected,protected,1,
Union,Summit Ward 2 District 4,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 5,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 6,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 7,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 8,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 9,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
Union,Summit Ward 2 District 10,President,,,NON Rachele FRUIT,0,0,0,protected,protected,0,
