county,precinct,office,district,party,candidate,votes,early_voting,election_day_icp,election_day_icx,mail,provisional
Burlington,Maple Shade Township Election District 1,Maple Shade Township,,DEM,John Zahradnick,329,31,247,0,51,0
Burlington,Maple Shade Township Election District 2,Maple Shade Township,,DEM,John Zahradnick,205,27,145,0,33,0
Burlington,Maple Shade Township Election District 3,Maple Shade Township,,DEM,John Zahradnick,179,17,123,0,39,0
Burlington,Maple Shade Township Election District 4,Maple Shade Township,,DEM,John Zahradnick,301,26,193,0,82,0
Burlington,Maple Shade Township Election District 5,Maple Shade Township,,DEM,John Zahradnick,235,25,185,0,25,0
Burlington,Maple Shade Township Election District 6,Maple Shade Township,,DEM,John Zahradnick,291,37,215,0,39,0
Burlington,Maple Shade Township Election District 7,Maple Shade Township,,DEM,John Zahradnick,227,10,177,0,40,0
Burlington,Maple Shade Township Election District 8,Maple Shade Township,,DEM,John Zahradnick,238,36,157,0,45,0
Burlington,Maple Shade Township Election District 9,Maple Shade Township,,DEM,John Zahradnick,175,20,125,0,30,0
Burlington,Maple Shade Township Election District 10,Maple Shade Township,,DEM,John Zahradnick,209,29,133,0,47,0
Burlington,Maple Shade Township Election District 11,Maple Shade Township,,DEM,John Zahradnick,312,35,191,0,86,0
Burlington,Maple Shade Township Election District 12,Maple Shade Township,,DEM,John Zahradnick,147,12,100,0,35,0
Burlington,Maple Shade Township Election District 13,Maple Shade Township,,DEM,John Zahradnick,168,14,121,0,33,0
Burlington,Maple Shade Township Election District 14,Maple Shade Township,,DEM,John Zahradnick,320,51,219,0,50,0
Burlington,Maple Shade Township Election District 15,Maple Shade Township,,DEM,John Zahradnick,406,87,239,0,80,0
Burlington,Maple Shade Township Election District 16,Maple Shade Township,,DEM,John Zahradnick,343,85,185,0,73,0
Burlington,Maple Shade Township Election District 17,Maple Shade Township,,DEM,John Zahradnick,210,17,129,0,64,0
Burlington,Maple Shade Township Election District 18,Maple Shade Township,,DEM,John Zahradnick,153,24,110,0,19,0
Burlington,Maple Shade Township Election District 19,Maple Shade Township,,DEM,John Zahradnick,443,54,331,0,58,0
Burlington,Maple Shade Township (Provisional),Maple Shade Township,,DEM,John Zahradnick,70,0,0,0,0,70
Burlington,Maple Shade Township Election District 1,Maple Shade Township,,DEM,Andrew Simonsick Sr.,303,29,225,0,49,0
Burlington,Maple Shade Township Election District 2,Maple Shade Township,,DEM,Andrew Simonsick Sr.,183,25,128,0,30,0
Burlington,Maple Shade Township Election District 3,Maple Shade Township,,DEM,Andrew Simonsick Sr.,180,17,123,0,40,0
Burlington,Maple Shade Township Election District 4,Maple Shade Township,,DEM,Andrew Simonsick Sr.,271,26,171,0,74,0
Burlington,Maple Shade Township Election District 5,Maple Shade Township,,DEM,Andrew Simonsick Sr.,224,24,178,0,22,0
Burlington,Maple Shade Township Election District 6,Maple Shade Township,,DEM,Andrew Simonsick Sr.,272,36,200,0,36,0
Burlington,Maple Shade Township Election District 7,Maple Shade Township,,DEM,Andrew Simonsick Sr.,209,8,166,0,35,0
Burlington,Maple Shade Township Election District 8,Maple Shade Township,,DEM,Andrew Simonsick Sr.,216,35,137,0,44,0
Burlington,Maple Shade Township Election District 9,Maple Shade Township,,DEM,Andrew Simonsick Sr.,172,17,126,0,29,0
Burlington,Maple Shade Township Election District 10,Maple Shade Township,,DEM,Andrew Simonsick Sr.,174,21,112,0,41,0
Burlington,Maple Shade Township Election District 11,Maple Shade Township,,DEM,Andrew Simonsick Sr.,291,34,177,0,80,0
Burlington,Maple Shade Township Election District 12,Maple Shade Township,,DEM,Andrew Simonsick Sr.,133,12,91,0,30,0
Burlington,Maple Shade Township Election District 13,Maple Shade Township,,DEM,Andrew Simonsick Sr.,152,14,107,0,31,0
Burlington,Maple Shade Township Election District 14,Maple Shade Township,,DEM,Andrew Simonsick Sr.,317,53,217,0,47,0
Burlington,Maple Shade Township Election District 15,Maple Shade Township,,DEM,Andrew Simonsick Sr.,401,84,241,0,76,0
Burlington,Maple Shade Township Election District 16,Maple Shade Township,,DEM,Andrew Simonsick Sr.,346,87,187,0,72,0
Burlington,Maple Shade Township Election District 17,Maple Shade Township,,DEM,Andrew Simonsick Sr.,203,16,125,0,62,0
Burlington,Maple Shade Township Election District 18,Maple Shade Township,,DEM,Andrew Simonsick Sr.,137,23,97,0,17,0
Burlington,Maple Shade Township Election District 19,Maple Shade Township,,DEM,Andrew Simonsick Sr.,441,53,329,0,59,0
Burlington,Maple Shade Township (Provisional),Maple Shade Township,,DEM,Andrew Simonsick Sr.,66,0,0,0,0,66
Burlington,Maple Shade Township Election District 1,Maple Shade Township,,,Personal Choice,54,4,49,0,1,0
Burlington,Maple Shade Township Election District 2,Maple Shade Township,,,Personal Choice,31,5,24,0,2,0
Burlington,Maple Shade Township Election District 3,Maple Shade Township,,,Personal Choice,15,1,12,0,2,0
Burlington,Maple Shade Township Election District 4,Maple Shade Township,,,Personal Choice,35,1,27,0,7,0
Burlington,Maple Shade Township Election District 5,Maple Shade Township,,,Personal Choice,33,1,24,0,8,0
Burlington,Maple Shade Township Election District 6,Maple Shade Township,,,Personal Choice,36,5,26,0,5,0
Burlington,Maple Shade Township Election District 7,Maple Shade Township,,,Personal Choice,24,1,21,0,2,0
Burlington,Maple Shade Township Election District 8,Maple Shade Township,,,Personal Choice,31,3,26,0,2,0
Burlington,Maple Shade Township Election District 9,Maple Shade Township,,,Personal Choice,10,0,9,0,1,0
Burlington,Maple Shade Township Election District 10,Maple Shade Township,,,Personal Choice,48,8,35,0,5,0
Burlington,Maple Shade Township Election District 11,Maple Shade Township,,,Personal Choice,38,4,26,0,8,0
Burlington,Maple Shade Township Election District 12,Maple Shade Township,,,Personal Choice,16,4,11,0,1,0
Burlington,Maple Shade Township Election District 13,Maple Shade Township,,,Personal Choice,35,4,19,0,12,0
Burlington,Maple Shade Township Election District 14,Maple Shade Township,,,Personal Choice,16,0,5,0,11,0
Burlington,Maple Shade Township Election District 15,Maple Shade Township,,,Personal Choice,6,3,2,0,1,0
Burlington,Maple Shade Township Election District 16,Maple Shade Township,,,Personal Choice,2,0,1,0,1,0
Burlington,Maple Shade Township Election District 17,Maple Shade Township,,,Personal Choice,6,1,5,0,0,0
Burlington,Maple Shade Township Election District 18,Maple Shade Township,,,Personal Choice,17,1,12,0,4,0
Burlington,Maple Shade Township Election District 19,Maple Shade Township,,,Personal Choice,4,0,1,0,3,0
Burlington,Maple Shade Township (Provisional),Maple Shade Township,,,Personal Choice,5,0,0,0,0,5
Burlington,Moorestown Township Election District 1,Moorestown Township,,REP,Nicole MacHenry,222,25,180,0,17,0
Burlington,Moorestown Township Election District 2,Moorestown Township,,REP,Nicole MacHenry,250,36,184,0,30,0
Burlington,Moorestown Township Election District 3,Moorestown Township,,REP,Nicole MacHenry,216,36,151,0,29,0
Burlington,Moorestown Township Election District 4,Moorestown Township,,REP,Nicole MacHenry,209,27,153,0,29,0
Burlington,Moorestown Township Election District 5,Moorestown Township,,REP,Nicole MacHenry,309,42,215,0,52,0
Burlington,Moorestown Township Election District 6,Moorestown Township,,REP,Nicole MacHenry,248,23,186,0,39,0
Burlington,Moorestown Township Election District 7,Moorestown Township,,REP,Nicole MacHenry,200,37,129,0,34,0
Burlington,Moorestown Township Election District 8,Moorestown Township,,REP,Nicole MacHenry,204,24,140,0,40,0
Burlington,Moorestown Township Election District 9,Moorestown Township,,REP,Nicole MacHenry,239,38,127,0,74,0
Burlington,Moorestown Township Election District 10,Moorestown Township,,REP,Nicole MacHenry,293,48,184,0,61,0
Burlington,Moorestown Township Election District 11,Moorestown Township,,REP,Nicole MacHenry,206,30,150,0,26,0
Burlington,Moorestown Township Election District 12,Moorestown Township,,REP,Nicole MacHenry,235,38,159,0,38,0
Burlington,Moorestown Township Election District 13,Moorestown Township,,REP,Nicole MacHenry,208,21,151,0,36,0
Burlington,Moorestown Township Election District 14,Moorestown Township,,REP,Nicole MacHenry,330,75,185,0,70,0
Burlington,Moorestown Township Election District 15,Moorestown Township,,REP,Nicole MacHenry,278,51,160,0,67,0
Burlington,Moorestown Township Election District 16,Moorestown Township,,REP,Nicole MacHenry,237,34,155,0,48,0
Burlington,Moorestown Township Election District 17,Moorestown Township,,REP,Nicole MacHenry,312,64,190,0,58,0
Burlington,Moorestown Township Election District 18,Moorestown Township,,REP,Nicole MacHenry,451,124,227,0,100,0
Burlington,Moorestown Township Election District 19,Moorestown Township,,REP,Nicole MacHenry,251,68,145,0,38,0
Burlington,Moorestown Township Election District 20,Moorestown Township,,REP,Nicole MacHenry,477,121,267,0,89,0
Burlington,Moorestown Township (Provisional),Moorestown Township,,REP,Nicole MacHenry,78,0,0,0,0,78
Burlington,Moorestown Township Election District 1,Moorestown Township,,REP,Sam Foster,209,21,174,0,14,0
Burlington,Moorestown Township Election District 2,Moorestown Township,,REP,Sam Foster,243,36,178,0,29,0
Burlington,Moorestown Township Election District 3,Moorestown Township,,REP,Sam Foster,212,36,148,0,28,0
Burlington,Moorestown Township Election District 4,Moorestown Township,,REP,Sam Foster,211,27,155,0,29,0
Burlington,Moorestown Township Election District 5,Moorestown Township,,REP,Sam Foster,306,42,214,0,50,0
Burlington,Moorestown Township Election District 6,Moorestown Township,,REP,Sam Foster,241,23,181,0,37,0
Burlington,Moorestown Township Election District 7,Moorestown Township,,REP,Sam Foster,198,36,129,0,33,0
Burlington,Moorestown Township Election District 8,Moorestown Township,,REP,Sam Foster,201,23,137,0,41,0
Burlington,Moorestown Township Election District 9,Moorestown Township,,REP,Sam Foster,238,38,125,0,75,0
Burlington,Moorestown Township Election District 10,Moorestown Township,,REP,Sam Foster,285,48,178,0,59,0
Burlington,Moorestown Township Election District 11,Moorestown Township,,REP,Sam Foster,200,31,145,0,24,0
Burlington,Moorestown Township Election District 12,Moorestown Township,,REP,Sam Foster,231,40,153,0,38,0
Burlington,Moorestown Township Election District 13,Moorestown Township,,REP,Sam Foster,208,21,151,0,36,0
Burlington,Moorestown Township Election District 14,Moorestown Township,,REP,Sam Foster,305,72,173,0,60,0
Burlington,Moorestown Township Election District 15,Moorestown Township,,REP,Sam Foster,270,48,158,0,64,0
Burlington,Moorestown Township Election District 16,Moorestown Township,,REP,Sam Foster,235,33,154,0,48,0
Burlington,Moorestown Township Election District 17,Moorestown Township,,REP,Sam Foster,305,61,183,0,61,0
Burlington,Moorestown Township Election District 18,Moorestown Township,,REP,Sam Foster,451,118,229,0,104,0
Burlington,Moorestown Township Election District 19,Moorestown Township,,REP,Sam Foster,249,70,138,0,41,0
Burlington,Moorestown Township Election District 20,Moorestown Township,,REP,Sam Foster,469,122,263,0,84,0
Burlington,Moorestown Township (Provisional),Moorestown Township,,REP,Sam Foster,77,0,0,0,0,77
Burlington,Moorestown Township Election District 1,Moorestown Township,,REP,Gary Morris,209,21,174,0,14,0
Burlington,Moorestown Township Election District 2,Moorestown Township,,REP,Gary Morris,247,35,184,0,28,0
Burlington,Moorestown Township Election District 3,Moorestown Township,,REP,Gary Morris,210,36,146,0,28,0
Burlington,Moorestown Township Election District 4,Moorestown Township,,REP,Gary Morris,209,27,153,0,29,0
Burlington,Moorestown Township Election District 5,Moorestown Township,,REP,Gary Morris,303,41,212,0,50,0
Burlington,Moorestown Township Election District 6,Moorestown Township,,REP,Gary Morris,244,22,184,0,38,0
Burlington,Moorestown Township Election District 7,Moorestown Township,,REP,Gary Morris,191,35,125,0,31,0
Burlington,Moorestown Township Election District 8,Moorestown Township,,REP,Gary Morris,198,24,136,0,38,0
Burlington,Moorestown Township Election District 9,Moorestown Township,,REP,Gary Morris,238,38,126,0,74,0
Burlington,Moorestown Township Election District 10,Moorestown Township,,REP,Gary Morris,279,47,173,0,59,0
Burlington,Moorestown Township Election District 11,Moorestown Township,,REP,Gary Morris,206,33,147,0,26,0
Burlington,Moorestown Township Election District 12,Moorestown Township,,REP,Gary Morris,230,40,153,0,37,0
Burlington,Moorestown Township Election District 13,Moorestown Township,,REP,Gary Morris,206,22,150,0,34,0
Burlington,Moorestown Township Election District 14,Moorestown Township,,REP,Gary Morris,314,73,178,0,63,0
Burlington,Moorestown Township Election District 15,Moorestown Township,,REP,Gary Morris,271,49,161,0,61,0
Burlington,Moorestown Township Election District 16,Moorestown Township,,REP,Gary Morris,242,35,155,0,52,0
Burlington,Moorestown Township Election District 17,Moorestown Township,,REP,Gary Morris,294,58,177,0,59,0
Burlington,Moorestown Township Election District 18,Moorestown Township,,REP,Gary Morris,447,120,228,0,99,0
Burlington,Moorestown Township Election District 19,Moorestown Township,,REP,Gary Morris,254,70,142,0,42,0
Burlington,Moorestown Township Election District 20,Moorestown Township,,REP,Gary Morris,465,117,262,0,86,0
Burlington,Moorestown Township (Provisional),Moorestown Township,,REP,Gary Morris,74,0,0,0,0,74
Burlington,Moorestown Township Election District 1,Moorestown Township,,DEM,Susan Mammarella,242,22,167,0,53,0
Burlington,Moorestown Township Election District 2,Moorestown Township,,DEM,Susan Mammarella,271,36,163,0,72,0
Burlington,Moorestown Township Election District 3,Moorestown Township,,DEM,Susan Mammarella,319,55,160,0,104,0
Burlington,Moorestown Township Election District 4,Moorestown Township,,DEM,Susan Mammarella,274,49,141,0,84,0
Burlington,Moorestown Township Election District 5,Moorestown Township,,DEM,Susan Mammarella,311,67,128,0,116,0
Burlington,Moorestown Township Election District 6,Moorestown Township,,DEM,Susan Mammarella,292,41,141,0,110,0
Burlington,Moorestown Township Election District 7,Moorestown Township,,DEM,Susan Mammarella,321,55,173,0,93,0
Burlington,Moorestown Township Election District 8,Moorestown Township,,DEM,Susan Mammarella,342,54,177,0,111,0
Burlington,Moorestown Township Election District 9,Moorestown Township,,DEM,Susan Mammarella,238,37,99,0,102,0
Burlington,Moorestown Township Election District 10,Moorestown Township,,DEM,Susan Mammarella,256,36,110,0,110,0
Burlington,Moorestown Township Election District 11,Moorestown Township,,DEM,Susan Mammarella,450,76,244,0,130,0
Burlington,Moorestown Township Election District 12,Moorestown Township,,DEM,Susan Mammarella,348,34,194,0,120,0
Burlington,Moorestown Township Election District 13,Moorestown Township,,DEM,Susan Mammarella,332,69,153,0,110,0
Burlington,Moorestown Township Election District 14,Moorestown Township,,DEM,Susan Mammarella,291,57,139,0,95,0
Burlington,Moorestown Township Election District 15,Moorestown Township,,DEM,Susan Mammarella,344,55,142,0,147,0
Burlington,Moorestown Township Election District 16,Moorestown Township,,DEM,Susan Mammarella,321,55,139,0,127,0
Burlington,Moorestown Township Election District 17,Moorestown Township,,DEM,Susan Mammarella,394,77,191,0,126,0
Burlington,Moorestown Township Election District 18,Moorestown Township,,DEM,Susan Mammarella,431,97,182,0,152,0
Burlington,Moorestown Township Election District 19,Moorestown Township,,DEM,Susan Mammarella,188,33,79,0,76,0
Burlington,Moorestown Township Election District 20,Moorestown Township,,DEM,Susan Mammarella,431,96,182,0,153,0
