county,municipality,office,district,party,candidate,votes
Bergen,Garfield City,President,,Libertarian Party,Gary Johnson,125
Bergen,Garfield City,President,,Green Party,Jill Stein,108
Bergen,Garfield City,President,,Constitution Party,Darrell Castle,17
Bergen,Garfield City,President,,Socialist Workers Party,Alyson Kennedy,3
Bergen,Garfield City,President,,American Delta Party,Rocky Roque De la Fuente,1
Bergen,Garfield City,President,,Workers World Party,Monica Moorehead,3
Bergen,Garfield City,President,,Socialism and Liberation,Gloria La Riva,2
Bergen,Glen Rock Boro,President,,Democratic,Hillary Rodham Clinton,4063
Bergen,Glen Rock Boro,President,,Republican,Donald J. Trump,2355
Bergen,Glen Rock Boro,President,,Libertarian Party,Gary Johnson,173
Bergen,Glen Rock Boro,President,,Green Party,Jill Stein,54
Bergen,Glen Rock Boro,President,,Constitution Party,Darrell Castle,6
Bergen,Glen Rock Boro,President,,Socialist Workers Party,Alyson Kennedy,4
Bergen,Glen Rock Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Bergen,Glen Rock Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,Glen Rock Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Hackensack City,President,,Democratic,Hillary Rodham Clinton,12015
Bergen,Hackensack City,President,,Republican,Donald J. Trump,3345
Bergen,Hackensack City,President,,Libertarian Party,Gary Johnson,186
Bergen,Hackensack City,President,,Green Party,Jill Stein,139
Bergen,Hackensack City,President,,Constitution Party,Darrell Castle,13
Bergen,Hackensack City,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,Hackensack City,President,,American Delta Party,Rocky Roque De la Fuente,10
Bergen,Hackensack City,President,,Workers World Party,Monica Moorehead,5
Bergen,Hackensack City,President,,Socialism and Liberation,Gloria La Riva,3
Bergen,Harrington Park Boro,President,,Democratic,Hillary Rodham Clinton,1382
Bergen,Harrington Park Boro,President,,Republican,Donald J. Trump,1147
Bergen,Harrington Park Boro,President,,Libertarian Party,Gary Johnson,50
Bergen,Harrington Park Boro,President,,Green Party,Jill Stein,20
Bergen,Harrington Park Boro,President,,Constitution Party,Darrell Castle,4
Bergen,Harrington Park Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Bergen,Harrington Park Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Bergen,Harrington Park Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,Harrington Park Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Hasbrouck Heights Boro,President,,Democratic,Hillary Rodham Clinton,2796
Bergen,Hasbrouck Heights Boro,President,,Republican,Donald J. Trump,3126
Bergen,Hasbrouck Heights Boro,President,,Libertarian Party,Gary Johnson,107
Bergen,Hasbrouck Heights Boro,President,,Green Party,Jill Stein,57
Bergen,Hasbrouck Heights Boro,President,,Constitution Party,Darrell Castle,5
Bergen,Hasbrouck Heights Boro,President,,Socialist Workers Party,Alyson Kennedy,2
Bergen,Hasbrouck Heights Boro,President,,American Delta Party,Rocky Roque De la Fuente,4
Bergen,Hasbrouck Heights Boro,President,,Workers World Party,Monica Moorehead,1
Bergen,Hasbrouck Heights Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Haworth Boro,President,,Democratic,Hillary Rodham Clinton,1158
Bergen,Haworth Boro,President,,Republican,Donald J. Trump,708
Bergen,Haworth Boro,President,,Libertarian Party,Gary Johnson,40
Bergen,Haworth Boro,President,,Green Party,Jill Stein,24
Bergen,Haworth Boro,President,,Constitution Party,Darrell Castle,1
Bergen,Haworth Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Bergen,Haworth Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Bergen,Haworth Boro,President,,Workers World Party,Monica Moorehead,1
Bergen,Haworth Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Hillsdale Boro,President,,Democratic,Hillary Rodham Clinton,2803
Bergen,Hillsdale Boro,President,,Republican,Donald J. Trump,2836
Bergen,Hillsdale Boro,President,,Libertarian Party,Gary Johnson,140
Bergen,Hillsdale Boro,President,,Green Party,Jill Stein,58
Bergen,Hillsdale Boro,President,,Constitution Party,Darrell Castle,3
Bergen,Hillsdale Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,Hillsdale Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Bergen,Hillsdale Boro,President,,Workers World Party,Monica Moorehead,1
Bergen,Hillsdale Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Ho-Ho-Kus Boro,President,,Democratic,Hillary Rodham Clinton,1131
Bergen,Ho-Ho-Kus Boro,President,,Republican,Donald J. Trump,1171
Bergen,Ho-Ho-Kus Boro,President,,Libertarian Party,Gary Johnson,81
Bergen,Ho-Ho-Kus Boro,President,,Green Party,Jill Stein,15
Bergen,Ho-Ho-Kus Boro,President,,Constitution Party,Darrell Castle,2
Bergen,Ho-Ho-Kus Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,Ho-Ho-Kus Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Bergen,Ho-Ho-Kus Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,Ho-Ho-Kus Boro,President,,Socialism and Liberation,Gloria La Riva,1
Bergen,Leonia Boro,President,,Democratic,Hillary Rodham Clinton,2727
Bergen,Leonia Boro,President,,Republican,Donald J. Trump,1068
Bergen,Leonia Boro,President,,Libertarian Party,Gary Johnson,50
Bergen,Leonia Boro,President,,Green Party,Jill Stein,49
Bergen,Leonia Boro,President,,Constitution Party,Darrell Castle,3
Bergen,Leonia Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,Leonia Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Bergen,Leonia Boro,President,,Workers World Party,Monica Moorehead,1
Bergen,Leonia Boro,President,,Socialism and Liberation,Gloria La Riva,1
Bergen,Little Ferry  Boro,President,,Democratic,Hillary Rodham Clinton,2138
Bergen,Little Ferry  Boro,President,,Republican,Donald J. Trump,1568
Bergen,Little Ferry  Boro,President,,Libertarian Party,Gary Johnson,54
Bergen,Little Ferry  Boro,President,,Green Party,Jill Stein,39
Bergen,Little Ferry  Boro,President,,Constitution Party,Darrell Castle,2
Bergen,Little Ferry  Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,Little Ferry  Boro,President,,American Delta Party,Rocky Roque De la Fuente,3
Bergen,Little Ferry  Boro,President,,Workers World Party,Monica Moorehead,1
Bergen,Little Ferry  Boro,President,,Socialism and Liberation,Gloria La Riva,1
Bergen,Lodi Boro,President,,Democratic,Hillary Rodham Clinton,5395
Bergen,Lodi Boro,President,,Republican,Donald J. Trump,3241
Bergen,Lodi Boro,President,,Libertarian Party,Gary Johnson,105
Bergen,Lodi Boro,President,,Green Party,Jill Stein,101
Bergen,Lodi Boro,President,,Constitution Party,Darrell Castle,5
Bergen,Lodi Boro,President,,Socialist Workers Party,Alyson Kennedy,2
Bergen,Lodi Boro,President,,American Delta Party,Rocky Roque De la Fuente,5
Bergen,Lodi Boro,President,,Workers World Party,Monica Moorehead,4
Bergen,Lodi Boro,President,,Socialism and Liberation,Gloria La Riva,3
Bergen,Lyndhurst Twp.,President,,Democratic,Hillary Rodham Clinton,4229
Bergen,Lyndhurst Twp.,President,,Republican,Donald J. Trump,4818
Bergen,Lyndhurst Twp.,President,,Libertarian Party,Gary Johnson,151
Bergen,Lyndhurst Twp.,President,,Green Party,Jill Stein,108
Bergen,Lyndhurst Twp.,President,,Constitution Party,Darrell Castle,13
Bergen,Lyndhurst Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Bergen,Lyndhurst Twp.,President,,American Delta Party,Rocky Roque De la Fuente,8
Bergen,Lyndhurst Twp.,President,,Workers World Party,Monica Moorehead,2
Bergen,Lyndhurst Twp.,President,,Socialism and Liberation,Gloria La Riva,2
Bergen,Mahwah Twp.,President,,Democratic,Hillary Rodham Clinton,5623
Bergen,Mahwah Twp.,President,,Republican,Donald J. Trump,6811
Bergen,Mahwah Twp.,President,,Libertarian Party,Gary Johnson,292
Bergen,Mahwah Twp.,President,,Green Party,Jill Stein,99
Bergen,Mahwah Twp.,President,,Constitution Party,Darrell Castle,12
Bergen,Mahwah Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Bergen,Mahwah Twp.,President,,American Delta Party,Rocky Roque De la Fuente,5
Bergen,Mahwah Twp.,President,,Workers World Party,Monica Moorehead,1
Bergen,Mahwah Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Bergen,MaywoodBoro,President,,Democratic,Hillary Rodham Clinton,2476
Bergen,MaywoodBoro,President,,Republican,Donald J. Trump,1969
Bergen,MaywoodBoro,President,,Libertarian Party,Gary Johnson,92
Bergen,MaywoodBoro,President,,Green Party,Jill Stein,43
Bergen,MaywoodBoro,President,,Constitution Party,Darrell Castle,2
Bergen,MaywoodBoro,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,MaywoodBoro,President,,American Delta Party,Rocky Roque De la Fuente,3
Bergen,MaywoodBoro,President,,Workers World Party,Monica Moorehead,2
Bergen,MaywoodBoro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Midland Park Boro,President,,Democratic,Hillary Rodham Clinton,1690
Bergen,Midland Park Boro,President,,Republican,Donald J. Trump,2191
Bergen,Midland Park Boro,President,,Libertarian Party,Gary Johnson,92
Bergen,Midland Park Boro,President,,Green Party,Jill Stein,37
Bergen,Midland Park Boro,President,,Constitution Party,Darrell Castle,2
Bergen,Midland Park Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,Midland Park Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Bergen,Midland Park Boro,President,,Workers World Party,Monica Moorehead,2
Bergen,Midland Park Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Montvale Boro,President,,Democratic,Hillary Rodham Clinton,1960
Bergen,Montvale Boro,President,,Republican,Donald J. Trump,2221
Bergen,Montvale Boro,President,,Libertarian Party,Gary Johnson,113
Bergen,Montvale Boro,President,,Green Party,Jill Stein,30
Bergen,Montvale Boro,President,,Constitution Party,Darrell Castle,4
Bergen,Montvale Boro,President,,Socialist Workers Party,Alyson Kennedy,2
Bergen,Montvale Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Bergen,Montvale Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,Montvale Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Moonachie  Boro,President,,Democratic,Hillary Rodham Clinton,572
Bergen,Moonachie  Boro,President,,Republican,Donald J. Trump,545
Bergen,Moonachie  Boro,President,,Libertarian Party,Gary Johnson,17
Bergen,Moonachie  Boro,President,,Green Party,Jill Stein,7
Bergen,Moonachie  Boro,President,,Constitution Party,Darrell Castle,1
Bergen,Moonachie  Boro,President,,Socialist Workers Party,Alyson Kennedy,2
Bergen,Moonachie  Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Bergen,Moonachie  Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,Moonachie  Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,New Milford Boro,President,,Democratic,Hillary Rodham Clinton,3975
Bergen,New Milford Boro,President,,Republican,Donald J. Trump,3463
Bergen,New Milford Boro,President,,Libertarian Party,Gary Johnson,148
Bergen,New Milford Boro,President,,Green Party,Jill Stein,85
Bergen,New Milford Boro,President,,Constitution Party,Darrell Castle,8
Bergen,New Milford Boro,President,,Socialist Workers Party,Alyson Kennedy,6
Bergen,New Milford Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Bergen,New Milford Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,New Milford Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,North Arlington Boro,President,,Democratic,Hillary Rodham Clinton,3351
Bergen,North Arlington Boro,President,,Republican,Donald J. Trump,3392
Bergen,North Arlington Boro,President,,Libertarian Party,Gary Johnson,125
Bergen,North Arlington Boro,President,,Green Party,Jill Stein,87
Bergen,North Arlington Boro,President,,Constitution Party,Darrell Castle,9
Bergen,North Arlington Boro,President,,Socialist Workers Party,Alyson Kennedy,3
Bergen,North Arlington Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Bergen,North Arlington Boro,President,,Workers World Party,Monica Moorehead,1
Bergen,North Arlington Boro,President,,Socialism and Liberation,Gloria La Riva,4
Bergen,Northvale Boro,President,,Democratic,Hillary Rodham Clinton,994
Bergen,Northvale Boro,President,,Republican,Donald J. Trump,1155
Bergen,Northvale Boro,President,,Libertarian Party,Gary Johnson,43
Bergen,Northvale Boro,President,,Green Party,Jill Stein,21
Bergen,Northvale Boro,President,,Constitution Party,Darrell Castle,2
Bergen,Northvale Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Bergen,Northvale Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Bergen,Northvale Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,Northvale Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Norwood Boro,President,,Democratic,Hillary Rodham Clinton,1415
Bergen,Norwood Boro,President,,Republican,Donald J. Trump,1249
Bergen,Norwood Boro,President,,Libertarian Party,Gary Johnson,52
Bergen,Norwood Boro,President,,Green Party,Jill Stein,34
Bergen,Norwood Boro,President,,Constitution Party,Darrell Castle,1
Bergen,Norwood Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,Norwood Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Bergen,Norwood Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,Norwood Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Oakland Boro,President,,Democratic,Hillary Rodham Clinton,2872
Bergen,Oakland Boro,President,,Republican,Donald J. Trump,3727
Bergen,Oakland Boro,President,,Libertarian Party,Gary Johnson,176
Bergen,Oakland Boro,President,,Green Party,Jill Stein,80
Bergen,Oakland Boro,President,,Constitution Party,Darrell Castle,5
Bergen,Oakland Boro,President,,Socialist Workers Party,Alyson Kennedy,4
Bergen,Oakland Boro,President,,American Delta Party,Rocky Roque De la Fuente,3
Bergen,Oakland Boro,President,,Workers World Party,Monica Moorehead,1
Bergen,Oakland Boro,President,,Socialism and Liberation,Gloria La Riva,2
Bergen,Old Tappan Boro,President,,Democratic,Hillary Rodham Clinton,1365
Bergen,Old Tappan Boro,President,,Republican,Donald J. Trump,1663
Bergen,Old Tappan Boro,President,,Libertarian Party,Gary Johnson,51
Bergen,Old Tappan Boro,President,,Green Party,Jill Stein,19
Bergen,Old Tappan Boro,President,,Constitution Party,Darrell Castle,4
Bergen,Old Tappan Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Bergen,Old Tappan Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Bergen,Old Tappan Boro,President,,Workers World Party,Monica Moorehead,0
Bergen,Old Tappan Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Oradell Boro,President,,Democratic,Hillary Rodham Clinton,2345
Bergen,Oradell Boro,President,,Republican,Donald J. Trump,2209
Bergen,Oradell Boro,President,,Libertarian Party,Gary Johnson,88
Bergen,Oradell Boro,President,,Green Party,Jill Stein,41
Bergen,Oradell Boro,President,,Constitution Party,Darrell Castle,1
Bergen,Oradell Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Bergen,Oradell Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Bergen,Oradell Boro,President,,Workers World Party,Monica Moorehead,2
Bergen,Oradell Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Palisades Park Boro,President,,Democratic,Hillary Rodham Clinton,2968
Bergen,Palisades Park Boro,President,,Republican,Donald J. Trump,1494
Bergen,Palisades Park Boro,President,,Libertarian Party,Gary Johnson,43
Bergen,Palisades Park Boro,President,,Green Party,Jill Stein,41
Bergen,Palisades Park Boro,President,,Constitution Party,Darrell Castle,3
Bergen,Palisades Park Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Bergen,Palisades Park Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Bergen,Palisades Park Boro,President,,Workers World Party,Monica Moorehead,1
Bergen,Palisades Park Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Paramus Boro,President,,Democratic,Hillary Rodham Clinton,6312
Bergen,Paramus Boro,President,,Republican,Donald J. Trump,6565
Bergen,Paramus Boro,President,,Libertarian Party,Gary Johnson,225
Bergen,Paramus Boro,President,,Green Party,Jill Stein,85
Bergen,Paramus Boro,President,,Constitution Party,Darrell Castle,12
Bergen,Paramus Boro,President,,Socialist Workers Party,Alyson Kennedy,3
Bergen,Paramus Boro,President,,American Delta Party,Rocky Roque De la Fuente,4
Bergen,Paramus Boro,President,,Workers World Party,Monica Moorehead,4
Bergen,Paramus Boro,President,,Socialism and Liberation,Gloria La Riva,0
Bergen,Park Ridge  Boro,President,,Democratic,Hillary Rodham Clinton,2108
